accuracy,brier_score,confidence_APR_aleatoric,confidence_APR_epistemic,confidence_AUROC_aleatoric,confidence_AUROC_epistemic,ood_detection_APR_aleatoric_Disk,ood_detection_APR_epistemic_Disk,ood_detection_AUROC_aleatoric_Disk,ood_detection_AUROC_epistemic_Disk,ood_detection_APR_aleatoric_Circles,ood_detection_APR_epistemic_Circles,ood_detection_AUROC_aleatoric_Circles,ood_detection_AUROC_epistemic_Circles,ood_detection_APR_aleatoric_Blobs,ood_detection_APR_epistemic_Blobs,ood_detection_AUROC_aleatoric_Blobs,ood_detection_AUROC_epistemic_Blobs
0.9766666666666667,0.11197324,0.9983615429852408,0.9690742583998593,0.9378352023403219,0.4794002925402242,0.8883352596072231,0.1590590048309306,0.9181922222222223,0.0002488888888888889,0.8189306430910275,0.25420214630351706,0.9541744444444444,0.4682188888888889,0.9352373365331115,0.9596726247032956,0.9902933333333334,0.99533
