accuracy,brier_score,confidence_APR_aleatoric,confidence_APR_epistemic,confidence_AUROC_aleatoric,confidence_AUROC_epistemic,ood_detection_APR_aleatoric_Disk,ood_detection_APR_epistemic_Disk,ood_detection_AUROC_aleatoric_Disk,ood_detection_AUROC_epistemic_Disk,ood_detection_APR_aleatoric_Circles,ood_detection_APR_epistemic_Circles,ood_detection_AUROC_aleatoric_Circles,ood_detection_AUROC_epistemic_Circles,ood_detection_APR_aleatoric_Blobs,ood_detection_APR_epistemic_Blobs,ood_detection_AUROC_aleatoric_Blobs,ood_detection_AUROC_epistemic_Blobs
0.9916666666666667,0.079677515,0.9990262803333102,0.9847034538851502,0.8954621848739497,0.21042016806722688,0.8765288541645678,0.1591590610560548,0.9278155555555555,0.0061466666666666675,0.8568499319313116,0.2550975814933115,0.9666166666666666,0.4708322222222222,0.9646443586149747,0.9701856136412709,0.99433,0.9967711111111112
