accuracy,brier_score,confidence_APR_aleatoric,confidence_APR_epistemic,confidence_AUROC_aleatoric,confidence_AUROC_epistemic,ood_detection_APR_aleatoric_Disk,ood_detection_APR_epistemic_Disk,ood_detection_AUROC_aleatoric_Disk,ood_detection_AUROC_epistemic_Disk,ood_detection_APR_aleatoric_Circles,ood_detection_APR_epistemic_Circles,ood_detection_AUROC_aleatoric_Circles,ood_detection_AUROC_epistemic_Circles,ood_detection_APR_aleatoric_Blobs,ood_detection_APR_epistemic_Blobs,ood_detection_AUROC_aleatoric_Blobs,ood_detection_AUROC_epistemic_Blobs
0.9766666666666667,0.11204615,0.9983516495238539,0.9692255538897474,0.9374695270599708,0.47866894197952214,0.8885323512944957,0.15905917656665314,0.9183022222222224,0.00026555555555555534,0.8192383833122291,0.2542171978290634,0.9542244444444443,0.4682566666666667,0.9354871555208693,0.9597635427768445,0.9903388888888889,0.9953544444444444
