accuracy,brier_score,confidence_APR_aleatoric,confidence_APR_epistemic,confidence_AUROC_aleatoric,confidence_AUROC_epistemic,ood_detection_APR_aleatoric_Disk,ood_detection_APR_epistemic_Disk,ood_detection_AUROC_aleatoric_Disk,ood_detection_AUROC_epistemic_Disk,ood_detection_APR_aleatoric_Circles,ood_detection_APR_epistemic_Circles,ood_detection_AUROC_aleatoric_Circles,ood_detection_AUROC_epistemic_Circles,ood_detection_APR_aleatoric_Blobs,ood_detection_APR_epistemic_Blobs,ood_detection_AUROC_aleatoric_Blobs,ood_detection_AUROC_epistemic_Blobs
0.9983333333333333,0.0020796575,1.0,1.0,1.0,1.0,0.9433218955466863,0.2959162321747057,0.9732883333333332,0.522,0.3139648023384325,0.3074324464899549,0.6166122222222221,0.5136488888888889,0.1591293908934645,0.3533758614878632,1.9999999999999463e-05,0.46307
