accuracy,brier_score,confidence_APR_aleatoric,confidence_APR_epistemic,confidence_AUROC_aleatoric,confidence_AUROC_epistemic,ood_detection_APR_aleatoric_Disk,ood_detection_APR_epistemic_Disk,ood_detection_AUROC_aleatoric_Disk,ood_detection_AUROC_epistemic_Disk,ood_detection_APR_aleatoric_Circles,ood_detection_APR_epistemic_Circles,ood_detection_AUROC_aleatoric_Circles,ood_detection_AUROC_epistemic_Circles,ood_detection_APR_aleatoric_Blobs,ood_detection_APR_epistemic_Blobs,ood_detection_AUROC_aleatoric_Blobs,ood_detection_AUROC_epistemic_Blobs
0.985,0.08099814,0.9997540401810513,0.9876228114722936,0.9840195525474713,0.4848655762361346,0.8656439597979593,0.15907101682047503,0.9188377777777778,0.0009077777777777783,0.8503558078582489,0.25727957067255736,0.9645911111111112,0.47703555555555555,0.944400597406656,0.9639736154543826,0.9932733333333332,0.9956255555555555
