accuracy,brier_score,confidence_APR_aleatoric,confidence_APR_epistemic,confidence_AUROC_aleatoric,confidence_AUROC_epistemic,ood_detection_APR_aleatoric_SVHN,ood_detection_APR_epistemic_SVHN,ood_detection_AUROC_aleatoric_SVHN,ood_detection_AUROC_epistemic_SVHN
0.777,0.45298013,0.9479054545672809,0.9479054537322729,0.8362042118992792,0.836204183042748,0.7395697413111113,0.4361664031236434,0.7109470920405654,0.4994939074984634
