accuracy,brier_score,confidence_APR_aleatoric,confidence_APR_epistemic,confidence_AUROC_aleatoric,confidence_AUROC_epistemic,ood_detection_APR_aleatoric_SVHN,ood_detection_APR_epistemic_SVHN,ood_detection_AUROC_aleatoric_SVHN,ood_detection_AUROC_epistemic_SVHN
0.7527,0.47588623,0.938011135874543,0.892163306377971,0.8300532156214981,0.7237990142079698,0.5977426770592102,0.41052947968341075,0.6347989090350338,0.37270437922556854
