accuracy,brier_score,confidence_APR_aleatoric,confidence_APR_epistemic,confidence_AUROC_aleatoric,confidence_AUROC_epistemic,ood_detection_APR_aleatoric_SVHN,ood_detection_APR_epistemic_SVHN,ood_detection_AUROC_aleatoric_SVHN,ood_detection_AUROC_epistemic_SVHN
0.7668,0.44819,0.9475679186879231,0.918866329985409,0.8450426568367706,0.7785005527415174,0.7187530377582634,0.37895772610720707,0.7406517363245236,0.37858520282728947
