accuracy,brier_score,confidence_APR_aleatoric,confidence_APR_epistemic,confidence_AUROC_aleatoric,confidence_AUROC_epistemic,ood_detection_APR_aleatoric_FashionMNIST,ood_detection_APR_epistemic_FashionMNIST,ood_detection_AUROC_aleatoric_FashionMNIST,ood_detection_AUROC_epistemic_FashionMNIST,ood_detection_APR_aleatoric_KMNIST,ood_detection_APR_epistemic_KMNIST,ood_detection_AUROC_aleatoric_KMNIST,ood_detection_AUROC_epistemic_KMNIST
0.9919166666666667,0.028235076,0.9998231754866623,0.9998231755356874,0.9795286815850808,0.9795286815850808,0.9920353128947716,0.7065758203985509,0.9780551833333332,0.495284475,0.9959232036134189,0.7110995115513363,0.9893231583333333,0.49325928333333335
