accuracy,brier_score,confidence_APR_aleatoric,confidence_APR_epistemic,confidence_AUROC_aleatoric,confidence_AUROC_epistemic,ood_detection_APR_aleatoric_Disk,ood_detection_APR_epistemic_Disk,ood_detection_AUROC_aleatoric_Disk,ood_detection_AUROC_epistemic_Disk,ood_detection_APR_aleatoric_Circles,ood_detection_APR_epistemic_Circles,ood_detection_AUROC_aleatoric_Circles,ood_detection_AUROC_epistemic_Circles,ood_detection_APR_aleatoric_Blobs,ood_detection_APR_epistemic_Blobs,ood_detection_AUROC_aleatoric_Blobs,ood_detection_AUROC_epistemic_Blobs
0.9633333333333334,0.22680913,0.9985554094059284,0.9985554094059284,0.9634318968229004,0.9634318968229004,0.9230712429703499,0.2963543900471013,0.9291961111111111,0.48706777777777777,0.2841612305772955,0.2840044212639847,0.5515855555555556,0.49439277777777774,0.15912818031955933,0.2867942759944232,0.0007111111111111422,0.49738388888888885
