accuracy,brier_score,confidence_APR_aleatoric,confidence_APR_epistemic,confidence_AUROC_aleatoric,confidence_AUROC_epistemic,ood_detection_APR_aleatoric_FashionMNIST,ood_detection_APR_epistemic_FashionMNIST,ood_detection_AUROC_aleatoric_FashionMNIST,ood_detection_AUROC_epistemic_FashionMNIST,ood_detection_APR_aleatoric_KMNIST,ood_detection_APR_epistemic_KMNIST,ood_detection_AUROC_aleatoric_KMNIST,ood_detection_AUROC_epistemic_KMNIST
0.75175,0.5445869,0.9414252024871506,0.9192279770667575,0.8448094091296208,0.8028931337304448,0.8795773878765779,0.8720732034742537,0.7225467416666668,0.7001969833333332,0.9178310867982817,0.9164777918516233,0.8030605666666666,0.7954564583333332
